transaction_id,date,merchant_original,merchant_cleaned,category,amount,status,department,extraction_confidence,data_quality
TXN-03649,2024-05-19,Best Buy,Best Buy,Hardware - Equipment,100.0,paid,Finance,0.8999999999999999,Fair
TXN-03650,2025-02-10,Dell,Dell,Hardware - Equipment,2500.0,pending,Marketing,0.8799999999999999,Fair
TXN-03651,2024-08-01,DoorDash,Doordash,Meals & Entertainment,200.0,paid,Operations,0.8999999999999999,Fair
TXN-03652,2024-01-13,Southwest Airlines,Southwest Airlines,Travel - Airfare,1000.0,pending,Marketing,0.95,Good
TXN-03653,2024-08-06,IKEA,Ikea,Furniture - Fixed Asset,100.0,pending,Finance,0.8999999999999999,Fair
TXN-03654,2025-02-21,Accenture,Accenture,Professional Services,3000.0,invoiced,Sales,0.95,Good
TXN-03655,2024-09-14,Time Warner,Time Warner,Utilities - Internet,60.0,paid,Operations,0.8999999999999999,Fair
TXN-03656,2025-03-08,IKEA,Ikea,Furniture - Fixed Asset,1200.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03657,2024-09-05,Time Warner,Time Warner,Utilities - Internet,60.0,pending,Operations,0.8999999999999999,Fair
TXN-03658,2024-05-19,Restaurants.com,Restaurants.Com,Meals & Entertainment,80.0,delivered,Finance,0.8999999999999999,Fair
TXN-03659,2024-09-14,Marriott Hotels,Marriott Hotels,Travel - Lodging,800.0,paid,Sales,0.8999999999999999,Fair
TXN-03660,2024-03-31,Uber,Uber,Travel - Ground,15.0,paid,Finance,0.8999999999999999,Fair
TXN-03661,2025-01-18,UPS,Ups,Shipping & Logistics,120.0,delivered,HR,0.8999999999999999,Fair
TXN-03662,2024-05-18,Microsoft Azure,Microsoft Azure,Software - Cloud,1500.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03663,2024-05-25,Grubhub,Grubhub,Meals & Entertainment,50.0,completed,Engineering,0.8999999999999999,Fair
TXN-03664,2024-12-14,Apple,Apple,Hardware - Equipment,1999.0,delivered,Sales,0.8999999999999999,Fair
TXN-03665,2025-02-24,Lenovo,Lenovo,Hardware - Equipment,1000.0,completed,Operations,0.8799999999999999,Fair
TXN-03666,2025-01-12,DoorDash,Doordash,Meals & Entertainment,200.0,invoiced,HR,0.95,Good
TXN-03667,2024-07-01,Twilio,Twilio,Software - Communications,1000.0,invoiced,Engineering,0.95,Good
TXN-03668,2024-09-08,Apple,Apple,Hardware - Equipment,199.0,invoiced,Sales,0.95,Good
TXN-03669,2025-03-04,UPS,Ups,Shipping & Logistics,350.0,completed,Engineering,0.8799999999999999,Fair
TXN-03670,2024-04-19,HubSpot,Hubspot,Marketing - Software,500.0,completed,Sales,0.95,Good
TXN-03671,2024-09-24,Facebook Ads,Facebook Ads,Marketing - Digital,300.0,completed,Operations,0.8799999999999999,Fair
TXN-03672,2024-01-23,FedEx,Fedex,Shipping & Logistics,500.0,delivered,Marketing,0.95,Good
TXN-03673,2024-01-11,Grubhub,Grubhub,Meals & Entertainment,25.0,completed,Finance,0.8999999999999999,Fair
TXN-03674,2024-07-27,Marriott Hotels,Marriott Hotels,Travel - Lodging,150.0,delivered,Sales,0.8999999999999999,Fair
TXN-03675,2024-10-08,GitHub,Github,Software - Development,21.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03676,2024-04-13,Lenovo,Lenovo,Hardware - Equipment,400.0,delivered,HR,0.8999999999999999,Fair
TXN-03677,2024-01-15,Office Depot,Office Depot,Office Supplies,200.0,paid,Marketing,0.8999999999999999,Fair
TXN-03678,2024-01-14,Marriott Hotels,Marriott Hotels,Travel - Lodging,150.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03679,2024-01-13,Twilio,Twilio,Software - Communications,200.0,delivered,Marketing,0.8999999999999999,Fair
TXN-03680,2024-08-08,Verizon,Verizon,Utilities - Telecom,200.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03681,2024-02-21,Lyft,Lyft,Travel - Ground,60.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-03682,2024-07-24,Starbucks,Starbucks,Meals & Entertainment,5.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03683,2025-01-29,LinkedIn Ads,Linkedin Ads,Marketing - Digital,1000.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03684,2024-11-25,McKinsey,Mckinsey,Professional Services,6000.0,pending,HR,0.8999999999999999,Fair
TXN-03685,2024-12-09,Grubhub,Grubhub,Meals & Entertainment,180.0,paid,Sales,0.95,Good
TXN-03686,2025-03-02,Google Ads,Google Ads,Marketing - Digital,500.0,invoiced,HR,0.8999999999999999,Fair
TXN-03687,2024-11-10,Apple,Apple,Hardware - Equipment,799.0,paid,Marketing,0.8999999999999999,Fair
TXN-03688,2024-06-28,Google Cloud,Google Cloud,Software - Cloud,1850.0,pending,Marketing,0.8999999999999999,Fair
TXN-03689,2025-02-22,LinkedIn Ads,Linkedin Ads,Marketing - Digital,1000.0,completed,Finance,0.95,Good
TXN-03690,2024-04-01,AWS,Aws,Software - Cloud,10000.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03691,2024-06-13,Time Warner,Time Warner,Utilities - Internet,180.0,invoiced,Operations,0.95,Good
TXN-03692,2024-12-21,Salesforce,Salesforce,Software - SaaS,600.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03693,2024-09-13,DHL,Dhl,Shipping & Logistics,400.0,delivered,HR,0.8999999999999999,Fair
TXN-03694,2025-03-26,PwC,Pwc,Professional Services,40000.0,pending,Sales,0.8999999999999999,Fair
TXN-03695,2024-10-10,Amazon Business,Amazon Business,Office Supplies,500.0,paid,Engineering,0.9299999999999999,Good
TXN-03696,2024-11-01,Accenture,Accenture,Professional Services,3000.0,pending,Operations,0.95,Good
TXN-03697,2024-01-23,GitHub,Github,Software - Development,500.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03698,2024-05-17,Amazon,Amazon,Hardware - Equipment,299.0,invoiced,Finance,0.8999999999999999,Fair
TXN-03699,2025-01-12,American Airlines,American Airlines,Travel - Airfare,950.0,paid,Engineering,0.8999999999999999,Fair
TXN-03700,2024-11-17,Twilio,Twilio,Software - Communications,200.0,invoiced,HR,0.95,Good
TXN-03701,2024-10-29,Uber,Uber,Travel - Ground,65.0,pending,Engineering,0.8999999999999999,Fair
TXN-03702,2024-12-02,HubSpot,Hubspot,Marketing - Software,200.0,completed,HR,0.8999999999999999,Fair
TXN-03703,2024-12-08,Stripe,Stripe,Software - Payments,100.0,delivered,Operations,0.8999999999999999,Fair
TXN-03704,2024-12-26,UberEats Inc,Ubereats Inc,Meals & Entertainment,185.0,completed,Operations,0.8999999999999999,Fair
TXN-03705,2025-02-01,Amazon,Amazon,Hardware - Equipment,299.0,invoiced,HR,0.95,Good
TXN-03706,2024-01-27,AWS,Aws,Software - Cloud,10000.0,paid,Marketing,0.95,Good
TXN-03707,2024-06-23,Dell,Dell,Hardware - Equipment,2500.0,pending,Engineering,0.8999999999999999,Fair
TXN-03708,2024-11-20,Microsoft Azure,Microsoft Azure,Software - Cloud,800.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03709,2024-06-02,UberEats,Ubereats,Meals & Entertainment,20.0,completed,Operations,0.8999999999999999,Fair
TXN-03710,2025-02-24,Southwest Airlines,Southwest Airlines,Travel - Airfare,150.0,delivered,Sales,0.95,Good
TXN-03711,2025-03-25,PwC,Pwc,Professional Services,8000.0,paid,Marketing,0.95,Good
TXN-03712,2024-12-09,Google Cloud,Google Cloud,Software - Cloud,950.0,pending,Finance,0.8799999999999999,Fair
TXN-03713,2024-10-14,Microsoft Azure,Microsoft Azure,Software - Cloud,3000.0,paid,Operations,0.95,Good
TXN-03714,2024-12-03,Zoom,Zoom,Software - SaaS,299.0,paid,Engineering,0.95,Good
TXN-03715,2025-03-27,Xero,Xero,Accounting Software,99.0,completed,Engineering,0.95,Good
TXN-03716,2024-08-18,Datadog,Datadog,Software - Monitoring,800.0,paid,Engineering,0.8999999999999999,Fair
TXN-03717,2024-10-15,Apple,Apple,Hardware - Equipment,199.0,invoiced,Sales,0.95,Good
TXN-03718,2024-02-25,DoorDash,Doordash,Meals & Entertainment,100.0,completed,Finance,0.95,Good
TXN-03719,2024-03-30,FedEx,Fedex,Shipping & Logistics,45.0,pending,Marketing,0.8999999999999999,Fair
TXN-03720,2024-09-26,LawDepot,Lawdepot,Legal Services,200.0,pending,Engineering,0.95,Good
TXN-03721,2024-01-24,HubSpot,Hubspot,Marketing - Software,1200.0,paid,Marketing,0.8999999999999999,Fair
TXN-03722,2025-03-04,Herman Miller,Herman Miller,Furniture - Fixed Asset,3000.0,pending,Engineering,0.8999999999999999,Fair
TXN-03723,2024-12-12,FedEx,Fedex,Shipping & Logistics,20.0,delivered,Operations,0.8999999999999999,Fair
TXN-03724,2025-01-11,AT&T,At&T,Utilities - Telecom,300.0,invoiced,Marketing,0.95,Good
TXN-03725,2024-05-16,Google Cloud,Google Cloud,Software - Cloud,4000.0,pending,HR,0.9299999999999999,Good
TXN-03726,2024-03-04,Comcast,Comcast,Utilities - Internet,120.0,completed,Operations,0.8799999999999999,Fair
TXN-03727,2024-10-22,Lenovo,Lenovo,Hardware - Equipment,2000.0,invoiced,Operations,0.8799999999999999,Fair
TXN-03728,2024-11-30,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,delivered,Engineering,0.95,Good
TXN-03729,2024-12-18,Starbucks,Starbucks,Meals & Entertainment,5.0,pending,Engineering,0.8999999999999999,Fair
TXN-03730,2025-01-18,Airbnb,Airbnb,Travel - Lodging,300.0,completed,Marketing,0.8999999999999999,Fair
TXN-03731,2024-01-10,Amazon Inc,Amazon Inc,Hardware - Equipment,1200.0,pending,Engineering,0.95,Good
TXN-03732,2024-06-04,Staples,Staples,Office Supplies,50.0,invoiced,Sales,0.8799999999999999,Fair
TXN-03733,2024-02-18,HubSpot,Hubspot,Marketing - Software,50.0,paid,Marketing,0.95,Good
TXN-03734,2024-08-10,GOOGLE ADS,Google Ads,Marketing - Digital,500.0,delivered,HR,0.95,Good
TXN-03735,2025-01-19,AWS,Aws,Software - Cloud,2341.0,completed,Sales,0.95,Good
TXN-03736,2024-06-10,Starbucks,Starbucks,Meals & Entertainment,7.0,invoiced,HR,0.8799999999999999,Fair
TXN-03737,2025-01-08,Office Depot,Office Depot,Office Supplies,75.0,invoiced,HR,0.95,Good
TXN-03738,2025-02-03,Twilio,Twilio,Software - Communications,500.0,completed,Finance,0.8999999999999999,Fair
TXN-03739,2025-01-04,Hilton Hotels,Hilton Hotels,Travel - Lodging,700.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03740,2024-09-24,Dell,Dell,Hardware - Equipment,1200.0,pending,HR,0.8999999999999999,Fair
TXN-03741,2024-05-09,lawdepot,Lawdepot,Legal Services,1000.0,invoiced,Marketing,0.95,Good
TXN-03742,2024-06-15,deloitte,Deloitte,Professional Services,5000.0,pending,Finance,0.8999999999999999,Fair
TXN-03743,2025-01-24,Steelcase,Steelcase,Furniture - Fixed Asset,1800.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03744,2025-01-08,Herman Miller,Herman Miller,Furniture - Fixed Asset,800.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03745,2024-02-04,PwC,Pwc,Professional Services,20000.0,invoiced,HR,0.8999999999999999,Fair
TXN-03746,2025-01-29,DoorDash,Doordash,Meals & Entertainment,25.0,pending,Engineering,0.8999999999999999,Fair
TXN-03747,2024-07-15,Amazon,Amazon,Hardware - Equipment,2499.0,paid,Sales,0.8999999999999999,Fair
TXN-03748,2024-04-02,Time Warner,Time Warner,Utilities - Internet,180.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-03749,2024-04-25,DHL,Dhl,Shipping & Logistics,400.0,completed,Finance,0.8999999999999999,Fair
TXN-03750,2024-09-26,Amazon,Amazon,Hardware - Equipment,99.0,paid,Marketing,0.8799999999999999,Fair
TXN-03751,2024-09-18,AWS,Aws,Software - Cloud,5000.0,pending,Marketing,0.8799999999999999,Fair
TXN-03752,2024-09-30,Zoom,Zoom,Software - SaaS,299.0,completed,HR,0.95,Good
TXN-03753,2024-09-28,FedEx,Fedex,Shipping & Logistics,45.0,paid,Sales,0.8999999999999999,Fair
TXN-03754,2025-03-03,Time Warner,Time Warner,Utilities - Internet,100.0,paid,Marketing,0.95,Good
TXN-03755,2024-03-07,Deloitte,Deloitte,Professional Services,50000.0,completed,HR,0.8999999999999999,Fair
TXN-03756,2024-06-01,PwC,Pwc,Professional Services,20000.0,invoiced,Finance,0.8999999999999999,Fair
TXN-03757,2024-02-10,Slack,Slack,Software - SaaS,299.0,delivered,Sales,0.95,Good
TXN-03758,2024-09-07,UberEats,Ubereats,Meals & Entertainment,45.0,delivered,Sales,0.95,Good
TXN-03759,2025-01-22,Time Warner,Time Warner,Utilities - Internet,60.0,pending,Engineering,0.95,Good
TXN-03760,2024-01-05,Verizon,Verizon,Utilities - Telecom,200.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03761,2024-03-24,UPS,Ups,Shipping & Logistics,50.0,delivered,Sales,0.95,Good
TXN-03762,2024-09-30,Google Cloud,Google Cloud,Software - Cloud,1850.0,delivered,HR,0.95,Good
TXN-03763,2024-06-23,Time Warner,Time Warner,Utilities - Internet,60.0,completed,Finance,0.95,Good
TXN-03764,2024-03-27,Dell,Dell,Hardware - Equipment,500.0,invoiced,HR,0.8999999999999999,Fair
TXN-03765,2024-08-11,Amazon Business,Amazon Business,Office Supplies,500.0,pending,Finance,0.8999999999999999,Fair
TXN-03766,2024-02-20,Xero,Xero,Accounting Software,400.0,completed,Engineering,0.8799999999999999,Fair
TXN-03767,2024-08-16,UPS,Ups,Shipping & Logistics,120.0,delivered,HR,0.95,Good
TXN-03768,2024-03-21,Xero,Xero,Accounting Software,400.0,pending,Engineering,0.8999999999999999,Fair
TXN-03769,2024-08-07,Amazon Business,Amazon Business,Office Supplies,250.0,delivered,Marketing,0.95,Good
TXN-03770,2024-04-03,Google Ads,Google Ads,Marketing - Digital,500.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03771,2024-12-26,Chipotle,Chipotle,Meals & Entertainment,25.0,completed,HR,0.8999999999999999,Fair
TXN-03772,2024-09-27,Microsoft Azure,Microsoft Azure,Software - Cloud,800.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03773,2024-04-02,Marriott Hotels,Marriott Hotels,Travel - Lodging,800.0,delivered,Sales,0.8999999999999999,Fair
TXN-03774,2024-09-26,Delta Airlines,Delta Airlines,Travel - Airfare,1400.0,completed,Sales,0.8999999999999999,Fair
TXN-03775,2024-04-03,Microsoft Azure,Microsoft Azure,Software - Cloud,1500.0,paid,Sales,0.8999999999999999,Fair
TXN-03776,2024-04-15,Office Depot,Office Depot,Office Supplies,350.0,pending,Engineering,0.8799999999999999,Fair
TXN-03777,2025-01-22,Staples,Staples,Office Supplies,50.0,completed,Marketing,0.8999999999999999,Fair
TXN-03778,2025-01-24,GitHub,Github,Software - Development,500.0,delivered,HR,0.8999999999999999,Fair
TXN-03779,2024-03-02,Starbucks,Starbucks,Meals & Entertainment,5.0,paid,HR,0.8999999999999999,Fair
TXN-03780,2024-08-19,LawDepot,Lawdepot,Legal Services,500.0,completed,HR,0.95,Good
TXN-03781,2024-02-22,IKEA,Ikea,Furniture - Fixed Asset,100.0,paid,Engineering,0.8999999999999999,Fair
TXN-03782,2024-09-12,Facebook Ads,Facebook Ads,Marketing - Digital,4000.0,pending,Engineering,0.8999999999999999,Fair
TXN-03783,2024-10-07,Time Warner,Time Warner,Utilities - Internet,180.0,completed,Sales,0.8999999999999999,Fair
TXN-03784,2024-02-20,Verizon,Verizon,Utilities - Telecom,350.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03785,2024-08-27,HubSpot,Hubspot,Marketing - Software,50.0,delivered,Sales,0.8799999999999999,Fair
TXN-03786,2024-05-21,UberEats,Ubereats,Meals & Entertainment,45.0,paid,Marketing,0.8999999999999999,Fair
TXN-03787,2024-04-22,LinkedIn Ads Inc,Linkedin Ads Inc,Marketing - Digital,2500.0,completed,HR,0.8999999999999999,Fair
TXN-03788,2025-02-22,Google Cloud Inc,Google Cloud Inc,Software - Cloud,1850.0,pending,Marketing,0.8999999999999999,Fair
TXN-03789,2025-02-26,Lenovo,Lenovo,Hardware - Equipment,2000.0,paid,Operations,0.8999999999999999,Fair
TXN-03790,2024-12-18,Slack,Slack,Software - SaaS,299.0,delivered,HR,0.95,Good
TXN-03791,2024-03-18,Delta Airlines,Delta Airlines,Travel - Airfare,1400.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03792,2024-05-23,UberEats,Ubereats,Meals & Entertainment,100.0,pending,Marketing,0.8999999999999999,Fair
TXN-03793,2024-05-05,GitHub,Github,Software - Development,231.0,completed,Sales,0.8999999999999999,Fair
TXN-03794,2024-12-19,Lyft,Lyft,Travel - Ground,12.0,completed,Sales,0.8999999999999999,Fair
TXN-03795,2025-02-04,Slack,Slack,Software - SaaS,125.0,pending,Operations,0.8999999999999999,Fair
TXN-03796,2025-03-24,Amazon,Amazon,Hardware - Equipment,99.0,pending,Sales,0.8799999999999999,Fair
TXN-03797,2024-01-12,Hilton Hotels,Hilton Hotels,Travel - Lodging,220.0,pending,Finance,0.8999999999999999,Fair
TXN-03798,2024-02-02,Comcast,Comcast,Utilities - Internet,200.0,pending,Engineering,0.8999999999999999,Fair
TXN-03799,2024-10-25,Office Depot Inc,Office Depot Inc,Office Supplies,200.0,paid,Operations,0.95,Good
TXN-03800,2024-03-22,AT&T,At&T,Utilities - Telecom,150.0,paid,Finance,0.8999999999999999,Fair
TXN-03801,2024-10-22,UPS,Ups,Shipping & Logistics,50.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03802,2024-11-25,IKEA,Ikea,Furniture - Fixed Asset,1200.0,paid,Operations,0.8999999999999999,Fair
TXN-03803,2025-03-09,McKinsey,Mckinsey,Professional Services,30000.0,invoiced,Operations,0.95,Good
TXN-03804,2025-03-16,McKinsey,Mckinsey,Professional Services,60000.0,completed,Marketing,0.95,Good
TXN-03805,2024-06-10,UPS,Ups,Shipping & Logistics,25.0,paid,Engineering,0.95,Good
TXN-03806,2024-05-16,Airbnb,Airbnb,Travel - Lodging,600.0,paid,Finance,0.8999999999999999,Fair
TXN-03807,2024-01-21,Steelcase,Steelcase,Furniture - Fixed Asset,2500.0,paid,HR,0.95,Good
TXN-03808,2025-02-16,McKinsey,Mckinsey,Professional Services,60000.0,paid,Marketing,0.8999999999999999,Fair
TXN-03809,2025-03-24,Deloitte,Deloitte,Professional Services,10000.0,paid,HR,0.8999999999999999,Fair
TXN-03810,2024-08-13,Google Cloud,Google Cloud,Software - Cloud,950.0,paid,Engineering,0.8999999999999999,Fair
TXN-03811,2025-02-27,Chipotle,Chipotle,Meals & Entertainment,20.0,completed,Operations,0.95,Good
TXN-03812,2024-10-17,DoorDash,Doordash,Meals & Entertainment,25.0,completed,Engineering,0.8999999999999999,Fair
TXN-03813,2024-06-03,United Airlines,United Airlines,Travel - Airfare,2500.0,invoiced,Marketing,0.9299999999999999,Good
TXN-03814,2024-08-31,Southwest Airlines,Southwest Airlines,Travel - Airfare,150.0,delivered,HR,0.9299999999999999,Good
TXN-03815,2025-02-08,Microsoft Azure,Microsoft Azure,Software - Cloud,300.0,invoiced,Operations,0.8799999999999999,Fair
TXN-03816,2024-03-03,Stripe,Stripe,Software - Payments,100.0,paid,HR,0.9299999999999999,Good
TXN-03817,2024-12-22,Herman Miller,Herman Miller,Furniture - Fixed Asset,1500.0,pending,Marketing,0.8999999999999999,Fair
TXN-03818,2024-10-11,Amazon,Amazon,Hardware - Equipment,1200.0,paid,Finance,0.8999999999999999,Fair
TXN-03819,2025-03-05,Amazon,Amazon,Hardware - Equipment,1200.0,pending,Operations,0.8999999999999999,Fair
TXN-03820,2024-09-26,Datadog,Datadog,Software - Monitoring,1500.0,delivered,HR,0.8999999999999999,Fair
TXN-03821,2025-01-19,AT&T,At&T,Utilities - Telecom,300.0,pending,Finance,0.95,Good
TXN-03822,2024-12-09,PwC,Pwc,Professional Services,40000.0,invoiced,Finance,0.8999999999999999,Fair
TXN-03823,2025-01-06,Microsoft Azure,Microsoft Azure,Software - Cloud,3000.0,invoiced,HR,0.95,Good
TXN-03824,2025-02-06,Lyft,Lyft,Travel - Ground,60.0,pending,Operations,0.8999999999999999,Fair
TXN-03825,2024-11-24,Google Cloud,Google Cloud,Software - Cloud,400.0,pending,Sales,0.8999999999999999,Fair
TXN-03826,2024-03-06,Dell,Dell,Hardware - Equipment,2500.0,completed,Marketing,0.8799999999999999,Fair
TXN-03827,2024-12-31,Uber,Uber,Travel - Ground,25.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-03828,2024-09-18,Google Cloud,Google Cloud,Software - Cloud,950.0,pending,Operations,0.8999999999999999,Fair
TXN-03829,2025-01-22,United Airlines Inc,United Airlines Inc,Travel - Airfare,850.0,delivered,Operations,0.8999999999999999,Fair
TXN-03830,2025-03-26,Uber,Uber,Travel - Ground,120.0,paid,Marketing,0.8999999999999999,Fair
TXN-03831,2024-04-13,LinkedIn Ads Inc,Linkedin Ads Inc,Marketing - Digital,2500.0,paid,Operations,0.8999999999999999,Fair
TXN-03832,2024-07-03,Google Ads Inc,Google Ads Inc,Marketing - Digital,500.0,pending,Engineering,0.8999999999999999,Fair
TXN-03833,2024-08-21,GitHub,Github,Software - Development,231.0,completed,Operations,0.8999999999999999,Fair
TXN-03834,2024-02-15,Restaurants.com,Restaurants.Com,Meals & Entertainment,40.0,delivered,HR,0.8999999999999999,Fair
TXN-03835,2024-09-03,Comcast,Comcast,Utilities - Internet,200.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03836,2024-11-27,Steelcase,Steelcase,Furniture - Fixed Asset,1000.0,invoiced,Finance,0.95,Good
TXN-03837,2024-10-10,Salesforce,Salesforce,Software - SaaS,1200.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03838,2025-03-09,Marriott Hotels,Marriott Hotels,Travel - Lodging,450.0,pending,Operations,0.95,Good
TXN-03839,2024-01-17,Stripe,Stripe,Software - Payments,100.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03840,2024-05-01,Chipotle,Chipotle,Meals & Entertainment,20.0,paid,Marketing,0.8999999999999999,Fair
TXN-03841,2025-03-19,Marriott Hotels,Marriott Hotels,Travel - Lodging,150.0,completed,Marketing,0.95,Good
TXN-03842,2024-04-22,Uber,Uber,Travel - Ground,25.0,pending,Marketing,0.8999999999999999,Fair
TXN-03843,2024-03-30,Dell,Dell,Hardware - Equipment,1200.0,pending,HR,0.8999999999999999,Fair
TXN-03844,2024-05-29,Lyft,Lyft,Travel - Ground,12.0,pending,Marketing,0.95,Good
TXN-03845,2024-12-20,Datadog,Datadog,Software - Monitoring,3000.0,completed,Engineering,0.95,Good
TXN-03846,2024-02-08,LawDepot,Lawdepot,Legal Services,2500.0,pending,Marketing,0.8999999999999999,Fair
TXN-03847,2024-10-26,IKEA,Ikea,Furniture - Fixed Asset,100.0,paid,Sales,0.95,Good
TXN-03848,2024-01-17,LawDepot,Lawdepot,Legal Services,2500.0,delivered,HR,0.8999999999999999,Fair
TXN-03849,2024-03-26,Apple,Apple,Hardware - Equipment,1200.0,pending,Engineering,0.95,Good
TXN-03850,2024-01-24,Grubhub,Grubhub,Meals & Entertainment,50.0,pending,Operations,0.8999999999999999,Fair
TXN-03851,2025-02-09,Apple,Apple,Hardware - Equipment,799.0,pending,Finance,0.8999999999999999,Fair
TXN-03852,2024-10-09,Time Warner,Time Warner,Utilities - Internet,180.0,completed,HR,0.95,Good
TXN-03853,2025-02-17,AWS,Aws,Software - Cloud,10000.0,pending,Operations,0.95,Good
TXN-03854,2024-02-17,Deloitte,Deloitte,Professional Services,50000.0,delivered,Engineering,0.95,Good
TXN-03855,2024-10-07,Apple Inc,Apple Inc,Hardware - Equipment,1999.0,completed,Finance,0.8799999999999999,Fair
TXN-03856,2025-01-03,American Airlines,American Airlines,Travel - Airfare,300.0,invoiced,Operations,0.95,Good
TXN-03857,2024-04-01,Chipotle,Chipotle,Meals & Entertainment,15.0,invoiced,Finance,0.8999999999999999,Fair
TXN-03858,2024-04-13,Datadog,Datadog,Software - Monitoring,400.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03859,2024-07-04,Microsoft Azure,Microsoft Azure,Software - Cloud,3000.0,invoiced,Sales,0.95,Good
TXN-03860,2024-09-07,Airbnb,Airbnb,Travel - Lodging,300.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03861,2024-07-01,IKEA,Ikea,Furniture - Fixed Asset,600.0,invoiced,Sales,0.8999999999999999,Fair
TXN-03862,2024-09-29,Comcast,Comcast,Utilities - Internet,120.0,delivered,Sales,0.95,Good
TXN-03863,2024-01-21,GitHub,Github,Software - Development,231.0,pending,Sales,0.8999999999999999,Fair
TXN-03864,2025-03-05,Best Buy,Best Buy,Hardware - Equipment,500.0,delivered,HR,0.8999999999999999,Fair
TXN-03865,2024-07-08,Marriott Hotels,Marriott Hotels,Travel - Lodging,150.0,pending,Sales,0.8999999999999999,Fair
TXN-03866,2024-10-06,Accenture,Accenture,Professional Services,3000.0,completed,Finance,0.8999999999999999,Fair
TXN-03867,2024-02-04,Accenture,Accenture,Professional Services,3000.0,paid,Sales,0.8999999999999999,Fair
TXN-03868,2024-08-30,Herman Miller,Herman Miller,Furniture - Fixed Asset,1200.0,paid,Operations,0.8799999999999999,Fair
TXN-03869,2024-12-14,LinkedIn Ads,Linkedin Ads,Marketing - Digital,5000.0,pending,HR,0.8999999999999999,Fair
TXN-03870,2024-12-26,GitHub,Github,Software - Development,21.0,pending,Sales,0.8999999999999999,Fair
TXN-03871,2024-11-16,Accenture,Accenture,Professional Services,3000.0,delivered,Engineering,0.8999999999999999,Fair
TXN-03872,2024-12-18,FedEx,Fedex,Shipping & Logistics,300.0,delivered,Engineering,0.95,Good
TXN-03873,2024-03-18,Deloitte,Deloitte,Professional Services,25000.0,paid,HR,0.8999999999999999,Fair
TXN-03874,2024-09-06,LinkedIn Ads,Linkedin Ads,Marketing - Digital,1000.0,invoiced,Sales,0.95,Good
TXN-03875,2024-02-12,Grubhub Inc,Grubhub Inc,Meals & Entertainment,100.0,invoiced,HR,0.8999999999999999,Fair
TXN-03876,2024-10-01,Google Cloud,Google Cloud,Software - Cloud,1850.0,invoiced,Sales,0.8799999999999999,Fair
TXN-03877,2024-07-17,Starbucks,Starbucks,Meals & Entertainment,7.0,paid,Engineering,0.8999999999999999,Fair
TXN-03878,2024-07-05,Delta Airlines,Delta Airlines,Travel - Airfare,900.0,pending,Marketing,0.95,Good
TXN-03879,2024-01-01,Lenovo,Lenovo,Hardware - Equipment,2000.0,completed,HR,0.8999999999999999,Fair
TXN-03880,2025-03-15,American Airlines,American Airlines,Travel - Airfare,300.0,delivered,HR,0.95,Good
TXN-03881,2024-09-12,Slack,Slack,Software - SaaS,99.0,invoiced,Marketing,0.8999999999999999,Fair
TXN-03882,2025-02-22,FedEx,Fedex,Shipping & Logistics,300.0,pending,Engineering,0.95,Good
TXN-03883,2024-11-21,Amazon,Amazon,Hardware - Equipment,2499.0,completed,Sales,0.8999999999999999,Fair
TXN-03884,2024-05-27,Starbucks Inc,Starbucks Inc,Meals & Entertainment,15.0,invoiced,Operations,0.8999999999999999,Fair
TXN-03885,2025-02-17,Marriott Hotels,Marriott Hotels,Travel - Lodging,250.0,completed,Marketing,0.95,Good
TXN-03886,2024-06-20,Office Depot Inc,Office Depot Inc,Office Supplies,200.0,invoiced,Engineering,0.8999999999999999,Fair
TXN-03887,2024-12-10,Slack,Slack,Software - SaaS,299.0,completed,Sales,0.95,Good
